"id","Langue","livreID"
"1392","Français","1392"
"1393","NULL","1393"
"1394","NULL","1394"
"1395","NULL","1395"
"1396","NULL","1396"
"1397","NULL","1397"
"1398","NULL","1398"
"1399","NULL","1399"
"1400","Allemand","1400"
"1401","Français","1401"
"1402","Français","1402"
"1403","NULL","1403"
"1404","NULL","1404"
"1405","Français","1405"
"1406","Français","1406"
"1407","Français","1407"
"1408","Français","1408"
"1409","Français","1409"
"1410","Français","1410"
"1411","Français","1411"
"1412","Français","1412"
"1413","Français","1413"
"1414","NULL","1414"
"1415","NULL","1415"
"1416","NULL","1416"
"1417","Français","1417"
"1418","NULL","1418"
"1419","NULL","1419"
"1420","NULL","1420"
"1421","NULL","1421"
"1422","NULL","1422"
"1423","NULL","1423"
"1424","NULL","1424"
"1425","NULL","1425"
"1426","NULL","1426"
"1427","NULL","1427"
"1428","NULL","1428"
"1429","Français","1429"
"1430","Français","1430"
"1431","Français","1431"
"1432","Français","1432"
"1433","Français","1433"
"1434","Français","1434"
"1435","Français","1435"
"1436","Français","1436"
"1437","Français","1437"
"1438","Français","1438"
"1439","Anglais","1439"
"1440","Français","1440"
"1441","Français","1441"
"1442","Français","1442"
"1443","Français","1443"
"1444","Français","1444"
"1445","Français","1445"
"1446","Anglais","1446"
"1447","NULL","1447"
"1448","Français","1448"
"1449","Français","1449"
"1450","Français","1450"
"1451","Français","1451"
"1452","Français","1452"
"1453","Français","1453"
"1454","Français","1454"
"1455","Français","1455"
"1456","NULL","1456"
"1457","Français","1457"
"1458","Français","1458"
"1459","Français","1459"
"1460","Français","1460"
"1461","NULL","1461"
"1462","NULL","1462"
"1463","NULL","1463"
"1464","Français","1464"
"1465","Français","1465"
"1466","NULL","1466"
"1467","NULL","1467"
"1468","NULL","1468"
"1469","Anglais","1469"
"1470","Anglais","1470"
"1471","Français","1471"
"1472","Français","1472"
"1473","Français","1473"
"1474","Français","1474"
"1475","Français","1475"
"1476","Français","1476"
"1477","NULL","1477"
"1478","NULL","1478"
"1479","Français","1479"
"1480","Français","1480"
"1481","Anglais","1481"
"1482","NULL","1482"
"1483","NULL","1483"
"1484","Français","1484"
"1485","Français","1485"
"1486","Français","1486"
"1487","Français","1487"
"1488","Français","1488"
"1489","Français","1489"
"1490","Français","1490"
"1491","Français","1491"
"1492","Anglais","1492"
"1493","NULL","1493"
"1494","NULL","1494"
"1495","Français","1495"
"1496","Français","1496"
"1497","Français","1497"
"1498","NULL","1498"
"1499","NULL","1499"
"1500","NULL","1500"
"1501","NULL","1501"
"1502","NULL","1502"
"1503","NULL","1503"
"1504","NULL","1504"
"1505","NULL","1505"
"1506","NULL","1506"
"1507","Français","1507"
"1508","Français","1508"
"1509","Français","1509"
"1510","Français","1510"
"1511","Français","1511"
"1512","Français","1512"
"1513","Français","1513"
"1514","Anglais","1514"
"1515","Français","1515"
"1516","Anglais","1516"
"1517","Français","1517"
"1518","Français","1518"
"1519","Français","1519"
"1520","Français","1520"
"1521","Français","1521"
"1522","Français","1522"
"1523","Français","1523"
"1524","Français","1524"
"1525","Français","1525"
"1526","Français","1526"
"1527","Français","1527"
"1528","Français","1528"
"1529","Français","1529"
"1530","Français","1530"
"1531","Français","1531"
"1532","Français","1532"
"1533","Français","1533"
"1534","Français","1534"
"1535","Français","1535"
"1536","Français","1536"
"1537","Anglais","1537"
"1538","Français","1538"
"1539","NULL","1539"
"1540","NULL","1540"
"1541","Français","1541"
"1542","Anglais","1542"
"1543","NULL","1543"
"1544","Français","1544"
"1545","Français","1545"
"1546","Français","1546"
"1547","Français","1547"
"1548","Français","1548"
"1549","NULL","1549"
"1550","Français","1550"
"1551","Français","1551"
"1552","NULL","1552"
"1553","Français","1553"
"1554","NULL","1554"
"1555","Français","1555"
"1556","Français","1556"
"1557","Français","1557"
"1558","Français","1558"
"1559","Français","1559"
"1560","Français","1560"
"1561","Français","1561"
"1562","Français","1562"
"1563","Français","1563"
"1564","NULL","1564"
"1565","Français","1565"
"1566","Français","1566"
"1567","Français","1567"
"1568","Anglais","1568"
"1569","NULL","1569"
"1570","Français","1570"
"1571","Français","1571"
"1572","NULL","1572"
"1573","Français","1573"
"1574","NULL","1574"
"1575","NULL","1575"
"1576","Français","1576"
"1577","Français","1577"
"1578","Français","1578"
"1579","NULL","1579"
"1580","Français","1580"
"1581","NULL","1581"
"1582","Français","1582"
"1583","Français","1583"
"1584","Français","1584"
"1585","NULL","1585"
"1586","NULL","1586"
"1587","NULL","1587"
"1588","Anglais","1588"
"1589","Français","1589"
"1590","NULL","1590"
"1591","NULL","1591"
"1592","Français","1592"
"1593","Français","1593"
"1594","Français","1594"
"1595","Français","1595"
"1596","Français","1596"
"1597","NULL","1597"
"1598","Français","1598"
"1599","NULL","1599"
"1600","NULL","1600"
"1601","Français","1601"
"1602","Français","1602"
"1603","Français","1603"
"1604","Français","1604"
"1605","Français","1605"
"1606","Français","1606"
"1607","Français","1607"
"1608","Français","1608"
"1609","Français","1609"
"1610","Anglais","1610"
"1611","Français","1611"
"1612","Français","1612"
"1613","Français","1613"
"1614","Français","1614"
"1615","Français","1615"
"1616","Français","1616"
"1617","Français","1617"
"1618","Anglais","1618"
"1619","Français","1619"
"1620","Français","1620"
"1621","Français","1621"
"1622","NULL","1622"
"1623","Français","1623"
"1624","Français","1624"
"1625","Français","1625"
"1626","Français","1626"
"1627","Français","1627"
"1628","Français","1628"
"1629","Français","1629"
"1630","Anglais","1630"
"1631","Français","1631"
"1632","Français","1632"
"1633","Français","1633"
"1634","Français","1634"
"1635","Français","1635"
"1636","Anglais","1636"
"1637","Français","1637"
"1638","Français","1638"
"1639","Français","1639"
"1640","Français","1640"
"1641","Français","1641"
"1642","Français","1642"
"1643","Français","1643"
"1644","Français","1644"
"1645","Français","1645"
"1646","Français","1646"
"1647","Anglais","1647"
"1648","Français","1648"
"1649","Français","1649"
"1650","Français","1650"
"1651","Français","1651"
"1652","Français","1652"
"1653","Français","1653"
"1654","Français","1654"
"1655","Français","1655"
"1656","Français","1656"
"1657","Français","1657"
"1658","NULL","1658"
"1659","Français","1659"
"1660","Français","1660"
"1661","Français","1661"
"1662","Français","1662"
"1663","Français","1663"
"1664","Français","1664"
"1665","Français","1665"
"1666","Français","1666"
"1667","Français","1667"
"1668","Français","1668"
"1669","Français","1669"
"1670","NULL","1670"
"1671","Français","1671"
"1672","Français","1672"
"1673","Français","1673"
"1674","Français","1674"
"1675","Français","1675"
"1676","Français","1676"
"1677","NULL","1677"
"1678","Français","1678"
"1679","Français","1679"
"1680","Français","1680"
"1681","Anglais","1681"
"1682","Français","1682"
"1683","Français","1683"
"1684","Français","1684"
"1685","Français","1685"
"1686","Français","1686"
"1687","Français","1687"
"1688","Anglais","1688"
"1689","Français","1689"
"1690","Français","1690"
"1691","Français","1691"
"1692","Français","1692"
"1693","NULL","1693"
"1694","Français","1694"
"1695","Anglais","1695"
"1696","Français","1696"
"1697","NULL","1697"
"1698","Français","1698"
"1699","NULL","1699"
"1700","NULL","1700"
"1701","NULL","1701"
"1702","NULL","1702"
"1703","NULL","1703"
"1704","NULL","1704"
"1705","NULL","1705"
"1706","Français","1706"
"1707","NULL","1707"
"1708","NULL","1708"
"1709","NULL","1709"
"1710","NULL","1710"
"1711","NULL","1711"
"1712","Français","1712"
"1713","NULL","1713"
"1714","NULL","1714"
"1715","NULL","1715"
"1716","NULL","1716"
"1717","NULL","1717"
"1718","NULL","1718"
"1719","NULL","1719"
"1720","NULL","1720"
"1721","NULL","1721"
"1722","Français","1722"
"1723","NULL","1723"
"1724","NULL","1724"
"1725","NULL","1725"
"1726","NULL","1726"
"1727","NULL","1727"
"1728","Français","1728"
"1729","Français","1729"
"1730","NULL","1730"
"1731","NULL","1731"
"1732","Français","1732"
"1733","NULL","1733"
"1734","NULL","1734"
"1735","NULL","1735"
"1736","Français","1736"
"1737","NULL","1737"
"1738","NULL","1738"
"1739","Français","1739"
"1740","Français","1740"
"1741","Français","1741"
"1742","NULL","1742"
"1743","NULL","1743"
"1744","NULL","1744"
"1745","NULL","1745"
"1746","NULL","1746"
"1747","Français","1747"
"1748","NULL","1748"
"1749","NULL","1749"
"1750","NULL","1750"
"1751","NULL","1751"
"1752","NULL","1752"
"1753","NULL","1753"
"1754","Français","1754"
"1755","NULL","1755"
"1756","Français","1756"
"1757","NULL","1757"
"1758","NULL","1758"
"1759","NULL","1759"
"1760","NULL","1760"
"1761","NULL","1761"
"1762","NULL","1762"
"1763","NULL","1763"
"1764","NULL","1764"
"1765","Français","1765"
"1766","NULL","1766"
"1767","NULL","1767"
"1768","NULL","1768"
"1769","NULL","1769"
"1770","NULL","1770"
"1771","NULL","1771"
"1772","NULL","1772"
"1773","NULL","1773"
"1774","NULL","1774"
"1775","NULL","1775"
"1776","NULL","1776"
"1777","NULL","1777"
"1778","NULL","1778"
"1779","NULL","1779"
"1780","Français","1780"
"1781","NULL","1781"
"1782","NULL","1782"
"1783","NULL","1783"
"1784","NULL","1784"
"1785","NULL","1785"
"1786","NULL","1786"
"1787","Français","1787"
"1788","NULL","1788"
"1789","NULL","1789"
"1790","NULL","1790"
"1791","NULL","1791"
"1792","NULL","1792"
"1793","NULL","1793"
"1794","NULL","1794"
"1795","Français","1795"
"1796","Français","1796"
"1797","Français","1797"
"1798","Français","1798"
"1799","Espagnol","1799"
"1800","Français","1800"
"1801","Français","1801"
"1802","Français","1802"
"1803","Français","1803"
"1804","Français","1804"
"1805","Français","1805"
"1806","Français","1806"
"1807","Français","1807"
"1808","Français","1808"
"1809","Français","1809"
"1810","Français","1810"
"1811","NULL","1811"
"1812","Français","1812"
"1813","Français","1813"
"1814","Français","1814"
"1815","Français","1815"
"1816","Français","1816"
"1817","Anglais","1817"
"1818","Français","1818"
"1819","Français","1819"
"1820","Français","1820"
"1821","Anglais","1821"
"1822","Français","1822"
"1823","Espagnol","1823"
"1824","Français","1824"
"1825","Français","1825"
"1826","Français","1826"
"1827","Français","1827"
"1828","Français","1828"
"1829","Français","1829"
"1830","Français","1830"
"1831","Français","1831"
"1832","NULL","1832"
"1833","Français","1833"
"1834","Français","1834"
"1835","NULL","1835"
"1836","NULL","1836"
"1837","Français","1837"
"1838","Français","1838"
"1839","Français","1839"
"1840","Français","1840"
"1841","NULL","1841"
"1842","Français","1842"
"1843","Français","1843"
"1844","Anglais","1844"
"1845","Français","1845"
"1846","Français","1846"
"1847","Français","1847"
"1848","Français","1848"
"1849","Français","1849"
"1850","Français","1850"
"1851","Français","1851"
"1852","Français","1852"
"1853","Français","1853"
"1854","Français","1854"
"1855","Anglais","1855"
"1856","Français","1856"
"1857","Français","1857"
"1858","Français","1858"
"1859","Français","1859"
"1860","Français","1860"
"1861","Français","1861"
"1862","Français","1862"
"1863","Anglais","1863"
"1864","Anglais","1864"
"1865","Français","1865"
"1866","Anglais","1866"
"1867","Anglais","1867"
"1868","Français","1868"
"1869","Français","1869"
"1870","NULL","1870"
"1871","Anglais","1871"
"1872","Français","1872"
"1873","Français","1873"
"1874","Français","1874"
"1875","Français","1875"
"1876","NULL","1876"
"1877","Français","1877"
"1878","Anglais","1878"
"1879","Français","1879"
"1880","NULL","1880"
"1881","Français","1881"
"1882","Anglais","1882"
"1883","Anglais","1883"
"1884","NULL","1884"
"1885","NULL","1885"
"1886","NULL","1886"
"1887","Français","1887"
"1888","NULL","1888"
"1889","NULL","1889"
"1890","Français","1890"
"1891","NULL","1891"
"1892","NULL","1892"
"1893","NULL","1893"
"1894","NULL","1894"
"1895","NULL","1895"
"1896","NULL","1896"
"1897","Français","1897"
"1898","Français","1898"
"1899","NULL","1899"
"1900","NULL","1900"
"1901","Français","1901"
"1902","NULL","1902"
"1903","Français","1903"
"1904","NULL","1904"
"1905","Français","1905"
"1906","NULL","1906"
"1907","Français","1907"
"1908","NULL","1908"
"1909","NULL","1909"
"1910","Anglais","1910"
"1911","NULL","1911"
"1912","NULL","1912"
"1913","NULL","1913"
"1914","NULL","1914"
"1915","NULL","1915"
"1916","NULL","1916"
"1917","NULL","1917"
"1918","Français","1918"
"1919","NULL","1919"
"1920","NULL","1920"
"1921","NULL","1921"
"1922","NULL","1922"
"1923","NULL","1923"
"1924","NULL","1924"
"1925","Français","1925"
"1926","NULL","1926"
"1927","NULL","1927"
"1928","NULL","1928"
"1929","NULL","1929"
"1930","NULL","1930"
"1931","Français","1931"
"1932","NULL","1932"
"1933","NULL","1933"
"1934","Français","1934"
"1935","Français","1935"
"1936","NULL","1936"
"1937","NULL","1937"
"1938","NULL","1938"
